,Unnamed: 0,GMLID,LocalId,Namespace,Version,NatlStationCode,Name,Municipality,EUStationCode,ActivityBegin,ActivityEnd,Latitude,Longitude,SRSName,Altitude,AltitudeUnit,AreaClassification,BelongsTo
708,708,STA-FR34012,STA-FR34012,FR.LCSQA-INERIS.AQ,1,FR34012,La Source,ORLEANS,FR34012,1998-03-01T00:00:00+01:00,2013-04-18T00:00:00+01:00,47.836617,1.927694,urn:ogc:def:crs:EPSG::4326,106,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
709,709,STA-FR34013,STA-FR34013,FR.LCSQA-INERIS.AQ,2,FR34013,Gambetta,ORLÉANS,FR34013,1999-02-01T00:00:00+01:00,,47.90708,1.901139,urn:ogc:def:crs:EPSG::4326,117,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
710,710,STA-FR34014,STA-FR34014,FR.LCSQA-INERIS.AQ,3,FR34014,St Jean,SAINT-JEAN-DE-BRAYE,FR34014,1998-01-01T00:00:00+01:00,2023-01-07T00:00:00+01:00,47.917397,1.966258,urn:ogc:def:crs:EPSG::4326,110,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
711,711,STA-FR34017,STA-FR34017,FR.LCSQA-INERIS.AQ,2,FR34017,Marigny-les-usages,MARIGNY-LES-USAGES,FR34017,2005-07-18T00:00:00+01:00,,47.958973,2.009278,urn:ogc:def:crs:EPSG::4326,123,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR061A
712,712,STA-FR34018,STA-FR34018,FR.LCSQA-INERIS.AQ,2,FR34018,Montargis,VILLEMANDEUR,FR34018,2005-09-01T00:00:00+01:00,2020-12-15T00:00:00+01:00,47.99789,2.7195,urn:ogc:def:crs:EPSG::4326,95,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
713,713,STA-FR34024,STA-FR34024,FR.LCSQA-INERIS.AQ,2,FR34024,Joué lès Tours,JOUÉ-LÈS-TOURS,FR34024,1999-08-01T00:00:00+01:00,,47.34414,0.653778,urn:ogc:def:crs:EPSG::4326,90,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
714,714,STA-FR34025,STA-FR34025,FR.LCSQA-INERIS.AQ,2,FR34025,La Bruyère,TOURS,FR34025,2000-03-29T00:00:00+01:00,,47.419083,0.682944,urn:ogc:def:crs:EPSG::4326,100,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
715,715,STA-FR34026,STA-FR34026,FR.LCSQA-INERIS.AQ,2,FR34026,Tours péri-urbaine,CHANCEAUX-SUR-CHOISILLE,FR34026,2008-02-01T00:00:00+01:00,,47.46925,0.717333,urn:ogc:def:crs:EPSG::4326,108,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR061A
716,716,STA-FR34028,STA-FR34028,FR.LCSQA-INERIS.AQ,2,FR34028,Pompidou,TOURS,FR34028,2008-12-24T00:00:00+01:00,,47.394638,0.704861,urn:ogc:def:crs:EPSG::4326,51,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
717,717,STA-FR34029,STA-FR34029,FR.LCSQA-INERIS.AQ,2,FR34029,La_Source-CNRS,ORLÉANS,FR34029,2013-01-01T00:00:00+01:00,,47.83775,1.944667,urn:ogc:def:crs:EPSG::4326,109,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
718,718,STA-FR34030,STA-FR34030,FR.LCSQA-INERIS.AQ,3,FR34030,Bourges-Baffier,BOURGES,FR34030,2013-01-01T00:00:00+01:00,,47.075043,2.407183,urn:ogc:def:crs:EPSG::4326,156,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
719,719,STA-FR34032,STA-FR34032,FR.LCSQA-INERIS.AQ,3,FR34032,Leblanc,BOURGES,FR34032,1998-09-01T00:00:00+01:00,,47.08278,2.405333,urn:ogc:def:crs:EPSG::4326,133,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
720,720,STA-FR34034,STA-FR34034,FR.LCSQA-INERIS.AQ,2,FR34034,Vierzon,VIERZON,FR34034,2006-10-04T00:00:00+01:00,2017-02-01T00:00:00+01:00,47.222027,2.073,urn:ogc:def:crs:EPSG::4326,120,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
721,721,STA-FR34038,STA-FR34038,FR.LCSQA-INERIS.AQ,3,FR34038,Verneuil,VERNEUIL,FR34038,2008-06-04T00:00:00+01:00,,46.814693,2.610069,urn:ogc:def:crs:EPSG::4326,182,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-remote,FR.LCSQA-INERIS.AQ/NET-FR061A
722,722,STA-FR34041,STA-FR34041,FR.LCSQA-INERIS.AQ,3,FR34041,Fulbert,CHARTRES,FR34041,1999-06-23T00:00:00+01:00,,48.444416,1.510139,urn:ogc:def:crs:EPSG::4326,145,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
723,723,STA-FR34042,STA-FR34042,FR.LCSQA-INERIS.AQ,2,FR34042,Lucé,LUCE,FR34042,1999-06-23T00:00:00+01:00,2018-12-08T00:00:00+01:00,48.439304,1.468778,urn:ogc:def:crs:EPSG::4326,155,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
724,724,STA-FR34043,STA-FR34043,FR.LCSQA-INERIS.AQ,3,FR34043,Oysonville,OYSONVILLE,FR34043,2001-07-21T00:00:00+01:00,,48.39114,1.955611,urn:ogc:def:crs:EPSG::4326,150,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional,FR.LCSQA-INERIS.AQ/NET-FR061A
725,725,STA-FR34046,STA-FR34046,FR.LCSQA-INERIS.AQ,3,FR34046,Dreux Centre,DREUX,FR34046,2004-06-24T00:00:00+01:00,,48.729694,1.358472,urn:ogc:def:crs:EPSG::4326,90,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
726,726,STA-FR34047,STA-FR34047,FR.LCSQA-INERIS.AQ,3,FR34047,Saint-Remy,SAINT-RÉMY-SUR-AVRE,FR34047,2012-12-20T00:00:00+01:00,,48.760887,1.233639,urn:ogc:def:crs:EPSG::4326,99,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR061A
727,727,STA-FR34048,STA-FR34048,FR.LCSQA-INERIS.AQ,2,FR34048,Chartres_trafic,CHARTRES,FR34048,2019-01-02T00:00:00+01:00,,48.449158,1.492469,urn:ogc:def:crs:EPSG::4326,129,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
728,728,STA-FR34051,STA-FR34051,FR.LCSQA-INERIS.AQ,3,FR34051,Chateauroux Sud,CHÂTEAUROUX,FR34051,2000-11-14T00:00:00+01:00,,46.79828,1.693139,urn:ogc:def:crs:EPSG::4326,156,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
729,729,STA-FR34054,STA-FR34054,FR.LCSQA-INERIS.AQ,3,FR34054,Faverolles,VILLENTROIS-FAVEROLLES-EN-BERRY,FR34054,2005-08-30T00:00:00+01:00,,47.170166,1.409694,urn:ogc:def:crs:EPSG::4326,130,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional,FR.LCSQA-INERIS.AQ/NET-FR061A
730,730,STA-FR34056,STA-FR34056,FR.LCSQA-INERIS.AQ,3,FR34056,Montierchaume,MONTIERCHAUME,FR34056,2012-10-02T00:00:00+01:00,,46.86453,1.771944,urn:ogc:def:crs:EPSG::4326,161,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR061A
731,731,STA-FR34057,STA-FR34057,FR.LCSQA-INERIS.AQ,2,FR34057,Issoudun Trafic ZR,ISSOUDUN,FR34057,2014-12-04T00:00:00+01:00,2021-12-30T00:00:00+01:00,46.94294,2.003258,urn:ogc:def:crs:EPSG::4326,147,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
732,732,STA-FR34061,STA-FR34061,FR.LCSQA-INERIS.AQ,2,FR34061,Blois nord,BLOIS,FR34061,2001-12-13T00:00:00+01:00,,47.594257,1.302667,urn:ogc:def:crs:EPSG::4326,118,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
733,733,STA-FR34062,STA-FR34062,FR.LCSQA-INERIS.AQ,1,FR34062,Blois centre,BLOIS,FR34062,2002-08-12T00:00:00+01:00,2016-12-28T00:00:00+01:00,47.584305,1.332694,urn:ogc:def:crs:EPSG::4326,71,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
734,734,STA-FR34063,STA-FR34063,FR.LCSQA-INERIS.AQ,1,FR34063,Blois_trafic,BLOIS,FR34063,2020-12-17T00:00:00+01:00,,47.586544,1.326533,urn:ogc:def:crs:EPSG::4326,88,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
735,735,STA-FR34064,STA-FR34064,FR.LCSQA-INERIS.AQ,2,FR34064,Montargis_trafic,MONTARGIS,FR34064,2019-01-07T00:00:00+01:00,,48.006935,2.740111,urn:ogc:def:crs:EPSG::4326,88,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
736,736,STA-FR34065,STA-FR34065,FR.LCSQA-INERIS.AQ,2,FR34065,Montargis Fond,MONTARGIS,FR34065,2020-12-11T00:00:00+01:00,2023-01-04T00:00:00+01:00,47.996994,2.731511,urn:ogc:def:crs:EPSG::4326,90,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
737,737,STA-FR34066,STA-FR34066,FR.LCSQA-INERIS.AQ,1,FR34066,Montargis Fond 2,MONTARGIS,FR34066,2023-01-04T00:00:00+01:00,,48.00145,2.72618,urn:ogc:def:crs:EPSG::4326,106,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
738,738,STA-FR34067,STA-FR34067,FR.LCSQA-INERIS.AQ,1,FR34067,St Jean de la Ruelle,SAINT-JEAN-DE-LA-RUELLE,FR34067,2023-01-10T00:00:00+01:00,,47.9103,1.873431,urn:ogc:def:crs:EPSG::4326,115,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
739,739,STA-FR34084,STA-FR34084,FR.LCSQA-INERIS.AQ,1,FR34084,St_Pierre_des_Corps,SAINT-PIERRE-DES-CORPS,FR34084,2013-01-01T00:00:00+01:00,2014-01-01T00:00:00+01:00,47.38944,0.7225,urn:ogc:def:crs:EPSG::4326,50,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR061A
740,740,STA-FR34102,STA-FR34102,FR.LCSQA-INERIS.AQ,2,FR34102,Bazoches,BAZOCHES-LES-GALLERANDES,FR34102,2014-01-27T00:00:00+01:00,2019-01-01T00:00:00+01:00,48.16083,2.043611,urn:ogc:def:crs:EPSG::4326,130,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity,FR.LCSQA-INERIS.AQ/NET-FR061A
741,741,STA-FR34108,STA-FR34108,FR.LCSQA-INERIS.AQ,2,FR34108,Bazoches_CC,BAZOCHES-LES-GALLERANDES,FR34108,2019-02-01T00:00:00+01:00,,48.166058,2.044028,urn:ogc:def:crs:EPSG::4326,130,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity,FR.LCSQA-INERIS.AQ/NET-FR061A
742,742,STA-FR35002,STA-FR35002,FR.LCSQA-INERIS.AQ,3,FR35002,ST JUNIEN - Fontaine,SAINT-JUNIEN,FR35002,1997-12-17T00:00:00+01:00,,45.89,0.9,urn:ogc:def:crs:EPSG::4326,227,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
743,743,STA-FR35003,STA-FR35003,FR.LCSQA-INERIS.AQ,2,FR35003,LIMOGES - Présidial,LIMOGES,FR35003,1998-01-21T00:00:00+01:00,2019-01-17T00:00:00+01:00,45.8311,1.256875,urn:ogc:def:crs:EPSG::4326,288,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
744,744,STA-FR35004,STA-FR35004,FR.LCSQA-INERIS.AQ,3,FR35004,BRIVE - Dalton,BRIVE-LA-GAILLARDE,FR35004,1998-01-21T00:00:00+01:00,,45.158745,1.537222,urn:ogc:def:crs:EPSG::4326,121,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
745,745,STA-FR35005,STA-FR35005,FR.LCSQA-INERIS.AQ,3,FR35005,GUERET - Nicolas,GUÉRET,FR35005,1998-07-28T00:00:00+01:00,,46.17,1.87,urn:ogc:def:crs:EPSG::4326,437,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
746,746,STA-FR35006,STA-FR35006,FR.LCSQA-INERIS.AQ,3,FR35006,TULLE - Hugo,TULLE,FR35006,1998-11-09T00:00:00+01:00,,45.26,1.76,urn:ogc:def:crs:EPSG::4326,264,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
747,747,STA-FR35007,STA-FR35007,FR.LCSQA-INERIS.AQ,2,FR35007,PALAIS S/ V.- Garros,LE PALAIS-SUR-VIENNE,FR35007,1998-11-12T00:00:00+01:00,,45.869995,1.31,urn:ogc:def:crs:EPSG::4326,333,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR058A
748,748,STA-FR35010,STA-FR35010,FR.LCSQA-INERIS.AQ,3,FR35010,LIMOGES - Aine,LIMOGES,FR35010,2008-03-01T00:00:00+01:00,,45.829952,1.254846,urn:ogc:def:crs:EPSG::4326,246,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
749,749,STA-FR35012,STA-FR35012,FR.LCSQA-INERIS.AQ,3,FR35012,LA NOUAILLE - MERA,LA NOUAILLE,FR35012,2004-07-10T00:00:00+01:00,,45.809998,2.06,urn:ogc:def:crs:EPSG::4326,810,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-remote,FR.LCSQA-INERIS.AQ/NET-FR058A
750,750,STA-FR35019,STA-FR35019,FR.LCSQA-INERIS.AQ,4,FR35019,SAILLAT - Ipaper,SAILLAT-SUR-VIENNE,FR35019,2008-07-16T00:00:00+01:00,,45.875824,0.823957,urn:ogc:def:crs:EPSG::4326,187,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity,FR.LCSQA-INERIS.AQ/NET-FR058A
751,751,STA-FR35023,STA-FR35023,FR.LCSQA-INERIS.AQ,2,FR35023,TULLE - Victor Hugo,TULLE,FR35023,2013-02-19T00:00:00+01:00,2019-06-11T00:00:00+01:00,45.263615,1.763889,urn:ogc:def:crs:EPSG::4326,222,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
752,752,STA-FR35027,STA-FR35027,FR.LCSQA-INERIS.AQ,1,FR35027,LIMOGES - BERLAND,LIMOGES,FR35027,2019-01-08T00:00:00+01:00,,45.84222,1.25967,urn:ogc:def:crs:EPSG::4326,437,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR058A
753,753,STA-FR35903,STA-FR35903,FR.LCSQA-INERIS.AQ,1,FR35903,Les Rivailles - Palais,LE PALAIS-SUR-VIENNE,FR35903,2009-01-01T00:00:00+01:00,2017-01-01T00:00:00+01:00,45.8781,1.3305,urn:ogc:def:crs:EPSG::4326,303,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR058A
754,754,STA-FR36001,STA-FR36001,FR.LCSQA-INERIS.AQ,2,FR36001,Valence Périurb. Sud,PORTES-LÈS-VALENCE,FR36001,1999-10-05T00:00:00+01:00,,44.870243,4.876289,urn:ogc:def:crs:EPSG::4326,125,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
755,755,STA-FR36002,STA-FR36002,FR.LCSQA-INERIS.AQ,2,FR36002,Valence Urb. Centre,VALENCE,FR36002,2000-11-29T00:00:00+01:00,,44.933514,4.893481,urn:ogc:def:crs:EPSG::4326,125,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
756,756,STA-FR36003,STA-FR36003,FR.LCSQA-INERIS.AQ,2,FR36003,Valence Trafic,BOURG-LES-VALENCE,FR36003,2001-12-12T00:00:00+01:00,2017-12-12T00:00:00+01:00,44.94894,4.88975,urn:ogc:def:crs:EPSG::4326,113,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
757,757,STA-FR36005,STA-FR36005,FR.LCSQA-INERIS.AQ,1,FR36005,Drôme Rurale Sud,DIEULEFIT,FR36005,2004-05-28T00:00:00+01:00,2013-12-18T00:00:00+01:00,44.520744,5.089872,urn:ogc:def:crs:EPSG::4326,460,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional,FR.LCSQA-INERIS.AQ/NET-FR071A
758,758,STA-FR36007,STA-FR36007,FR.LCSQA-INERIS.AQ,3,FR36007,Saint Bauzile CEC,SAINT-BAUZILE,FR36007,2007-04-01T00:00:00+01:00,,44.675938,4.673586,urn:ogc:def:crs:EPSG::4326,460,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional,FR.LCSQA-INERIS.AQ/NET-FR071A
759,759,STA-FR36019,STA-FR36019,FR.LCSQA-INERIS.AQ,2,FR36019,Romans-sur-Isère,ROMANS-SUR-ISÈRE,FR36019,2002-06-07T00:00:00+01:00,,45.0425,5.0443,urn:ogc:def:crs:EPSG::4326,150,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
760,760,STA-FR36021,STA-FR36021,FR.LCSQA-INERIS.AQ,3,FR36021,Drôme Rurale Sud-SND,SAINT-NAZAIRE-LE-DÉSERT,FR36021,2013-12-19T00:00:00+01:00,,44.569443,5.278972,urn:ogc:def:crs:EPSG::4326,605,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-remote,FR.LCSQA-INERIS.AQ/NET-FR071A
761,761,STA-FR36022,STA-FR36022,FR.LCSQA-INERIS.AQ,1,FR36022,Aubenas_belvedere,AUBENAS,FR36022,2015-01-08T00:00:00+01:00,2016-01-09T00:00:00+01:00,44.622276,4.384979,urn:ogc:def:crs:EPSG::4326,319,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
762,762,STA-FR36025,STA-FR36025,FR.LCSQA-INERIS.AQ,2,FR36025,ANNONAY,ANNONAY,FR36025,2016-01-08T00:00:00+01:00,2017-01-10T00:00:00+01:00,45.242825,4.672595,urn:ogc:def:crs:EPSG::4326,333,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
763,763,STA-FR36032,STA-FR36032,FR.LCSQA-INERIS.AQ,1,FR36032,A7 Valence Est,BOURG-LÈS-VALENCE,FR36032,2017-12-28T00:00:00+01:00,,44.9492,4.890133,urn:ogc:def:crs:EPSG::4326,113,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
764,764,STA-FR37001,STA-FR37001,FR.LCSQA-INERIS.AQ,2,FR37001,ST de Baie mahault,BAIE-MAHAULT,FR37001,2003-11-21T00:00:00+01:00,,16.257307,-61.591724,urn:ogc:def:crs:EPSG::4326,18,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR064A
765,765,STA-FR37002,STA-FR37002,FR.LCSQA-INERIS.AQ,2,FR37002,ST de Pointe à Pitre,POINTE-A-PITRE,FR37002,2004-03-01T00:00:00+01:00,2018-01-27T00:00:00+01:00,16.238056,-61.53754,urn:ogc:def:crs:EPSG::4326,10,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR064A
766,766,STA-FR37006,STA-FR37006,FR.LCSQA-INERIS.AQ,1,FR37006,PTP-VICTOIRE,POINTE-À-PITRE,FR37006,2017-02-23T00:00:00+01:00,,16.23674,-61.5341,urn:ogc:def:crs:EPSG::4326,7,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR064A
767,767,STA-FR37007,STA-FR37007,FR.LCSQA-INERIS.AQ,2,FR37007,ST Vieux Bourg ABYMES,LES ABYMES,FR37007,2015-03-05T00:00:00+01:00,2021-06-16T00:00:00+01:00,16.25066,-61.527794,urn:ogc:def:crs:EPSG::4326,7,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR064A
768,768,STA-FR37010,STA-FR37010,FR.LCSQA-INERIS.AQ,1,FR37010,BT_PICHON,BASSE-TERRE,FR37010,2018-01-09T00:00:00+01:00,,15.994349,-61.727203,urn:ogc:def:crs:EPSG::4326,37,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR064A
769,769,STA-FR37038,STA-FR37038,FR.LCSQA-INERIS.AQ,1,FR37038,SXM Marigot,SAINT-MARTIN,FR37038,2021-01-01T00:00:00+01:00,,18.070114,-63.081482,urn:ogc:def:crs:EPSG::4326,99,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR064A
770,770,STA-FR37040,STA-FR37040,FR.LCSQA-INERIS.AQ,1,FR37040,ABYMES RN1,LES ABYMES,FR37040,2021-01-18T00:00:00+01:00,,16.254086,-61.53713,urn:ogc:def:crs:EPSG::4326,13,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR064A
771,771,STA-FR38001,STA-FR38001,FR.LCSQA-INERIS.AQ,2,FR38001,LYC. LISLET GEOFFROY,SAINT-DENIS,FR38001,1999-11-17T00:00:00+01:00,,-20.889893,55.46884,urn:ogc:def:crs:EPSG::4326,20,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR060A
772,772,STA-FR38002,STA-FR38002,FR.LCSQA-INERIS.AQ,2,FR38002,MONTGAILLARD,SAINT-DENIS,FR38002,1999-11-23T00:00:00+01:00,,-20.903294,55.468334,urn:ogc:def:crs:EPSG::4326,150,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR060A
